Division,Player,Full name,Wyscout id,Team,Team within selected timeframe,Team logo,Competition,Position,Primary position,"Primary position, %",Secondary position,"Secondary position, %",Third position,"Third position, %",Age,Birthday,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan,Yellow cards,Red cards,Non-penalty goals,Head goals,Shots,"Average pass length, m","Average long pass length, m",Conceded goals,Shots against,Clean sheets,xG against,Prevented goals,Penalties taken,Duels,PAdj Sliding tackles,PAdj Interceptions,Duels per 90,Successful defensive actions per 90,Defensive duels per 90,Aerial duels per 90,Sliding tackles per 90,Shots blocked per 90,Interceptions per 90,Fouls per 90,Yellow cards per 90,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals per 90,xG per 90,Head goals per 90,Shots per 90,Assists per 90,Crosses per 90,Crosses from left flank per 90,Crosses from right flank per 90,Crosses to goalie box per 90,Dribbles per 90,Offensive duels per 90,Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,Forward passes per 90,Back passes per 90,Short / medium passes per 90,Long passes per 90,xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,Key passes per 90,Passes to final third per 90,Passes to penalty area per 90,Through passes per 90,Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,Vertical passes per 90,Conceded goals per 90,Shots against per 90,xG against per 90,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,Corners per 90,Duels won per 90,Defensive duels won per 90,Aerial duels won per 90,Shots on target per 90,Accurate crosses per 90,Accurate crosses from left flank per 90,Accurate crosses from right flank per 90,Successful dribbles per 90,Offensive duels won per 90,Accurate passes per 90,Accurate forward passes per 90,Accurate back passes per 90,Accurate long passes per 90,Accurate short / medium passes per 90,Accurate smart passes per 90,Accurate passes to final third per 90,Accurate passes to penalty area per 90,Accurate through passes per 90,Accurate progressive passes per 90,Accurate vertical passes per 90,Saves per 90,Accurate direct free kicks per 90,Penalties scored per 90,Penalties taken per 90,"Duels won, %","Defensive duels won, %","Aerial duels won, %","Shots on target, %","Goal conversion, %","Accurate crosses, %","Accurate crosses from left flank, %","Accurate crosses from right flank, %","Successful dribbles, %","Offensive duels won, %","Accurate passes, %","Accurate forward passes, %","Accurate back passes, %","Accurate short / medium passes, %","Accurate long passes, %","Accurate smart passes, %","Accurate passes to final third, %","Accurate passes to penalty area, %","Accurate through passes, %","Accurate progressive passes, %","Accurate vertical passes, %","Save rate, %","Direct free kicks on target, %","Penalty conversion, %"
NCAA D2,P. Muehlhans,Philipp  Muehlhans,-626048,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,RCB,RCB,99,0,0,0,0,0.0,,0,,15,1537,0.0,1.0,1.0,0.0,Austria,['Austria'],unknown,192,0,False,1.0,0.0,0.0,0.0,12.0,26.045,45.33,0.0,0.0,0,0.0,0.0,0.0,158.0,0.0,5.71,9.251789199739752,4.625894599869876,2.1080026024723484,4.333116460637605,0.0,0.8783344176968119,3.68900455432661,1.0540013012361742,0.05855562784645413,0.0,0.35133376707872477,0.0,0.0,0.05855562784645413,0.0,0.7026675341574495,0.05855562784645413,0.05855562784645413,0.0,0.05855562784645413,0.0,0.05855562784645413,1.346779440468445,1.2296681847755366,0.0,0.0,24.066363044892647,0.468445022771633,0.5270006506180871,32.14703968770331,14.170461938841898,1.405335068314899,24.827586206896548,7.260897852960312,0.0,0.11711125569290826,0.05855562784645413,0.0,0.0,0.11711125569290826,3.9817826935588805,0.5270006506180871,0.11711125569290826,0.29277813923227064,0.05855562784645413,4.977228366948601,14.05335068314899,0.0,0.0,0.0,0.0,1.2882238126219907,0.0,4.333116460637605,0.0,0.0,0.0,4.625894599869876,0.936890045543266,2.4593363695510733,0.2342225113858165,0.05855562784645413,0.0,0.05855562784645413,0.05855562784645413,0.5855562784645413,26.81847755367599,9.778789850357839,1.405335068314899,3.162003903708523,23.597918022121014,0.0,0.0,0.11711125569290826,0.05855562784645413,2.6350032530904355,13.409238776837995,0.0,0.0,0.0,0.0,50.0,44.44444444444445,56.756756756756765,33.33333333333333,0.0,100.0,0.0,100.0,100.0,43.47826086956522,83.42440801457197,69.00826446280992,100.0,95.04716981132077,43.54838709677419,0.0,0.0,22.222222222222225,50.0,52.94117647058824,95.41666666666667,0.0,0.0,0.0
NCAA D2,H. Poll,Henri Poll,-613775,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,"RB, DMF",RB,55,DMF,20,0,0,23.0,2002-05-14,0,,15,1517,2.0,3.0,1.0,0.0,Germany,['Germany'],unknown,185,0,False,1.0,0.0,0.0,0.0,24.0,21.78,38.845,0.0,0.0,0,0.0,0.0,2.0,257.0,0.055,7.07,15.247198417930127,7.712590639419909,4.4495715227422545,5.102175346077786,0.059327620303230064,0.3559657218193804,4.627554383651945,0.5932762030323007,0.059327620303230064,0.0,0.7119314436387608,0.11865524060646013,0.0,0.1779828609096902,0.0,1.4238628872775216,0.059327620303230064,0.5339485827290705,0.11865524060646013,0.3559657218193804,0.059327620303230064,0.5932762030323007,3.737640079103494,1.957811470006592,1.1865524060646013,0.11865524060646013,23.731048121292027,0.8305866842452209,0.7119314436387608,40.224126565589984,15.009887936717206,5.280158206987475,32.570863546473305,7.237969676994068,0.0,0.23731048121292025,0.0,0.0,0.0,0.059327620303230064,6.644693473961767,1.4238628872775216,0.059327620303230064,0.41529334212261043,0.1779828609096902,7.593935398813448,14.772577455504285,0.0,0.0,0.0,0.0,1.1272247857613713,0.0,5.102175346077786,0.059327620303230064,0.059327620303230064,0.0,8.424522083058669,3.025708635464733,2.669742913645353,0.3559657218193804,0.11865524060646013,0.0,0.11865524060646013,0.23731048121292025,1.5425181278839817,30.43506921555702,8.66183256427159,4.924192485168096,3.2036914963744234,27.11272247857614,0.0,0.0,0.41529334212261043,0.0,4.686882003955175,12.636783124588003,0.0,0.0,0.11865524060646013,0.11865524060646013,55.25291828793774,68.0,52.32558139534883,25.0,0.0,22.222222222222225,0.0,33.33333333333333,40.0,41.26984126984127,75.66371681415929,57.70750988142292,93.25842696629215,83.24225865209472,44.26229508196721,0.0,0.0,29.166666666666664,0.0,61.71875,85.54216867469879,0.0,0.0,1.0
NCAA D2,A. Romero,Alonso Romero,-746456,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,LB,LB,97,0,0,0,0,0.0,,0,,15,1476,2.0,1.0,1.0,1.0,Spain,['Spain'],unknown,0,0,False,2.0,0.0,2.0,0.0,15.0,23.335,42.095,0.0,0.0,0,0.0,0.0,0.0,248.0,0.0,5.390000000000001,15.121951219512196,7.25609756097561,5.0,2.1951219512195124,0.0,0.12195121951219513,3.536585365853659,0.6707317073170732,0.12195121951219513,0.0,2.378048780487805,0.12195121951219513,0.12195121951219513,0.06097560975609757,0.0,0.9146341463414634,0.06097560975609757,2.682926829268293,2.439024390243903,0.24390243902439027,0.12195121951219513,1.2804878048780488,6.52439024390244,0.24390243902439027,2.073170731707317,0.12195121951219513,21.707317073170735,0.6097560975609757,1.2804878048780488,33.65853658536586,12.256097560975611,7.926829268292684,24.451219512195124,6.646341463414635,0.06097560975609757,0.853658536585366,0.06097560975609757,0.0,0.12195121951219513,0.1829268292682927,5.365853658536586,3.231707317073171,0.426829268292683,0.5487804878048781,1.1585365853658538,7.743902439024391,9.085365853658537,0.0,0.0,0.0,0.0,0.6097560975609757,0.0,2.1951219512195124,1.1585365853658538,0.3658536585365854,1.524390243902439,7.682926829268293,3.7195121951219514,1.1585365853658538,0.24390243902439027,1.4634146341463417,1.2804878048780488,0.1829268292682927,0.6097560975609757,2.5,25.60975609756098,7.134146341463415,7.743902439024391,3.048780487804878,21.158536585365855,0.06097560975609757,2.1341463414634148,1.9512195121951221,0.24390243902439027,5.3048780487804885,7.25609756097561,0.0,0.24390243902439027,0.0,0.0,50.806451612903224,74.39024390243902,52.77777777777778,26.666666666666668,13.333333333333334,54.545454545454554,52.49999999999999,75.0,47.61904761904763,38.31775700934579,76.08695652173913,58.2089552238806,97.69230769230771,86.53366583541147,45.871559633027516,50.0,39.77272727272727,60.37735849056604,57.14285714285714,68.50393700787401,79.86577181208054,0.0,66.66666666666666,0.0
NCAA D2,C. Morgan,Carson  Morgan,-486349,Drury Panthers,Drury Panthers,https://cdn5.wyscout.com/photos/team/public/g-18342_120x120.png,NCAA D2 Great Lakes Valley Conference,"CB, RCB",CB,67,RCB,30,0,0,0.0,,0,,14,1455,3.0,2.0,3.0,1.0,United States,['United States'],unknown,191,84,False,3.0,0.0,3.0,2.0,18.0,22.775,42.245000000000005,0.0,0.0,0,0.0,0.0,0.0,209.0,0.095,7.074999999999999,12.92783505154639,7.979381443298968,3.2164948453608244,6.804123711340206,0.12371134020618556,1.0515463917525771,5.56701030927835,0.8659793814432989,0.18556701030927833,0.0,0.7422680412371133,0.18556701030927833,0.18556701030927833,0.12371134020618556,0.12371134020618556,1.11340206185567,0.18556701030927833,0.0,0.0,0.0,0.0,0.18556701030927833,1.11340206185567,1.6082474226804122,0.12371134020618556,0.06185567010309278,14.783505154639174,0.06185567010309278,0.7422680412371133,28.639175257731956,14.597938144329897,0.6185567010309277,23.195876288659793,5.443298969072164,0.06185567010309278,0.24742268041237112,0.0,0.0,0.0,0.18556701030927833,3.092783505154639,0.49484536082474223,0.24742268041237112,0.24742268041237112,0.0,7.237113402061855,11.257731958762886,0.0,0.0,0.0,0.0,0.49484536082474223,0.0,6.804123711340206,0.0,0.0,0.0,7.793814432989691,2.288659793814433,4.2061855670103085,0.556701030927835,0.0,0.0,0.0,0.18556701030927833,0.43298969072164945,22.144329896907216,9.958762886597938,0.556701030927835,2.721649484536082,19.422680412371133,0.0,0.0,0.12371134020618556,0.06185567010309278,4.268041237113402,10.268041237113401,0.0,0.0,0.0,0.0,60.28708133971292,71.15384615384616,61.818181818181806,50.0,16.666666666666668,0.0,0.0,0.0,100.0,38.88888888888889,77.32181425485962,68.22033898305085,90.0,83.73333333333332,50.0,0.0,0.0,25.0,25.0,58.97435897435898,91.20879120879121,0.0,0.0,0.0
NCAA D2,C. Meyer,Camden  Meyer,-486265,Drury Panthers,Drury Panthers,https://cdn5.wyscout.com/photos/team/public/g-18342_120x120.png,NCAA D2 Great Lakes Valley Conference,GK,GK,100,0,0,0,0,0.0,,0,,14,1455,0.0,0.0,0.0,0.0,United States,['United States'],unknown,188,0,False,1.0,0.0,0.0,0.0,0.0,44.72,55.97,19.0,68.0,2,20.0,1.0,0.0,24.0,0.0,1.9500000000000002,1.4845360824742266,1.5463917525773194,0.06185567010309278,0.9896907216494845,0.0,0.0,1.5463917525773194,0.06185567010309278,0.06185567010309278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12371134020618556,0.0,0.0,0.0,2.536082474226804,0.06185567010309278,0.3092783505154639,8.90721649484536,6.0,0.0,3.7731958762886597,5.1340206185567006,0.0,0.0,0.0,0.0,0.0,0.0,2.721649484536082,0.3092783505154639,0.18556701030927833,0.12371134020618556,0.0,2.9690721649484533,2.3505154639175254,1.1752577319587627,4.2061855670103085,1.2371134020618555,0.06185567010309278,0.0,2.721649484536082,0.9896907216494845,0.0,0.0,0.0,1.2371134020618555,0.0,0.9278350515463917,0.0,0.0,0.0,0.0,0.0,0.06185567010309278,6.24742268041237,3.4639175257731956,0.0,2.536082474226804,3.7113402061855667,0.0,0.0,0.12371134020618556,0.06185567010309278,2.288659793814433,2.22680412371134,3.0309278350515463,0.0,0.0,0.0,83.33333333333333,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,50.0,70.1388888888889,57.73195876288659,0.0,98.36065573770492,49.397590361445786,0.0,0.0,40.0,33.333333333333336,77.08333333333334,94.73684210526315,72.05882352941177,0.0,0.0
NCAA D2,S. Aznar,Sergio  Aznar,-465603,Drury Panthers,Drury Panthers,https://cdn5.wyscout.com/photos/team/public/g-18342_120x120.png,NCAA D2 Great Lakes Valley Conference,"RCB3, LCB",RCB3,68,LCB,27,0,0,0.0,,0,,14,1382,0.0,0.0,0.0,0.0,Spain,['Spain'],unknown,183,80,False,1.0,0.0,0.0,0.0,4.0,20.89,36.370000000000005,0.0,0.0,0,0.0,0.0,0.0,172.0,0.395,6.12,11.201157742402316,8.856729377713458,4.819102749638206,4.6237337192474675,0.5209840810419681,0.13024602026049203,5.014471780028943,0.4558610709117221,0.06512301013024602,0.0,0.26049204052098407,0.0,0.0,0.0,0.0,0.26049204052098407,0.0,0.3907380607814761,0.0,0.3907380607814761,0.0,0.19536903039073805,1.0419681620839363,0.5209840810419681,0.5861070911722142,0.0,17.257597684515193,0.06512301013024602,0.5209840810419681,32.431259044862514,19.602026049204053,1.1070911722141823,25.85383502170767,6.251808972503618,0.0,0.0,0.13024602026049203,0.0,0.0,0.0,4.0376266280752535,0.9117221418234442,0.3256150506512301,0.19536903039073805,0.06512301013024602,9.247467438494935,8.98697539797395,0.0,0.0,0.0,0.0,0.3907380607814761,0.0,4.6237337192474675,0.0,0.0,0.0,6.70767004341534,3.321273516642547,2.539797395079595,0.0,0.13024602026049203,0.0,0.13024602026049203,0.13024602026049203,0.5861070911722142,24.421128798842258,13.219971056439942,0.9117221418234442,2.539797395079595,21.75108538350217,0.0,0.0,0.19536903039073805,0.06512301013024602,5.535455861070911,8.01013024602026,0.0,0.0,0.0,0.0,59.883720930232556,68.91891891891892,54.929577464788736,0.0,0.0,33.33333333333333,0.0,33.33333333333333,66.66666666666666,56.25,75.30120481927712,67.44186046511628,82.35294117647058,84.13098236775818,40.62500000000001,0.0,0.0,21.428571428571427,20.0,59.859154929577464,89.1304347826087,0.0,0.0,0.0
NCAA D2,T. Lewis,Toby Lewis,-746509,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,GK,GK,100,0,0,0,0,0.0,,0,,13,1358,0.0,0.0,0.0,0.0,New Zealand,['New Zealand'],unknown,0,0,False,0.0,0.0,0.0,0.0,0.0,28.955,49.385000000000005,9.0,37.0,6,10.0,1.0,0.0,12.0,0.0,2.385,0.7952871870397644,1.6568483063328425,0.0,0.6627393225331369,0.0,0.0,1.6568483063328425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662739322533137,0.0,0.0,0.0,11.067746686303387,0.33136966126656847,0.0662739322533137,20.61119293078056,10.40500736377025,0.0,13.387334315169367,7.15758468335788,0.0,0.0662739322533137,0.0,0.0,0.0,0.0,2.6509572901325478,0.0662739322533137,0.0,0.0,0.0,4.506627393225331,8.350515463917526,0.5964653902798233,2.452135493372607,0.6627393225331369,0.0662739322533137,0.0,1.6568483063328425,0.6627393225331369,0.0,0.0,0.0,0.7290132547864506,0.0,0.6627393225331369,0.0,0.0,0.0,0.0,0.0,0.0,17.164948453608247,7.422680412371134,0.0,3.976435935198822,13.188512518409427,0.0,0.0,0.0,0.0,3.1811487481590577,7.88659793814433,1.8556701030927836,0.0,0.0,0.0,91.66666666666666,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2797427652733,71.3375796178344,0.0,98.51485148514853,55.55555555555556,0.0,0.0,0.0,0.0,70.58823529411765,94.44444444444444,75.67567567567566,0.0,0.0
NCAA D2,K. Unnamatla,Keerti  Unnamatla,-435265,Indianapolis Greyhounds,Indianapolis Greyhounds,https://cdn5.wyscout.com/photos/team/public/g-18192_120x120.png,NCAA D2 Great Lakes Valley Conference,GK,GK,100,0,0,0,0,21.0,2004-07-11,0,,13,1320,0.0,0.0,0.0,0.0,Japan,['Japan'],unknown,183,76,False,0.0,0.0,0.0,0.0,0.0,29.225,44.775000000000006,14.0,51.0,6,13.0,-1.0,0.0,22.0,0.15,2.41,1.5,1.9090909090909092,0.20454545454545456,0.9545454545454546,0.13636363636363638,0.0,1.5681818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.0,0.0,0.0,6.818181818181818,0.27272727272727276,0.4090909090909091,13.90909090909091,5.659090909090909,0.0,9.954545454545455,3.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0,2.4545454545454546,6.75,0.9545454545454546,3.4772727272727275,0.8863636363636364,-0.06818181818181819,0.0,2.3863636363636362,0.9545454545454546,0.0,0.0,0.0,1.4318181818181819,0.20454545454545456,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,12.068181818181818,3.9545454545454546,0.0,2.25,9.818181818181818,0.0,0.0,0.0,0.0,1.7727272727272727,6.613636363636364,2.522727272727273,0.0,0.0,0.0,95.45454545454545,100.0,92.85714285714285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.76470588235293,69.87951807228916,0.0,98.63013698630137,56.896551724137936,0.0,0.0,0.0,0.0,72.22222222222221,97.979797979798,72.54901960784314,0.0,0.0
NCAA D2,A. Reiniger,Adam Reiniger,-613777,McKendree Bearcats,McKendree Bearcats,https://cdn5.wyscout.com/photos/team/public/g-13669_120x120.png,NCAA D2 Great Lakes Valley Conference,"CF, RAMF, LW",CF,51,RAMF,19,LW,10,21.0,2004-03-13,0,,15,1309,4.0,3.0,0.0,0.0,United States,['United States'],unknown,175,0,False,1.0,0.0,4.0,1.0,18.0,16.865000000000002,9.37,0.0,0.0,0,0.0,0.0,0.0,279.0,0.0,2.16,19.182582123758596,5.156608097784568,4.81283422459893,6.669213139801375,0.0,0.20626432391138275,2.406417112299465,1.1000763941940412,0.06875477463712758,0.0,1.3750954927425516,0.2750190985485103,0.2750190985485103,0.20626432391138275,0.06875477463712758,1.2375859434682963,0.0,0.6187929717341482,0.20626432391138275,0.3437738731856379,0.13750954927425516,1.0313216195569137,5.4316271963330784,1.9251336898395721,0.6875477463712758,0.06875477463712758,8.319327731092438,1.0313216195569137,1.0313216195569137,13.88846447669977,4.950343773873185,3.575248281130634,12.307104660045837,0.9625668449197861,0.0,0.20626432391138275,0.0,0.06875477463712758,0.0,0.06875477463712758,1.9938884644766999,0.48128342245989303,0.0,0.13750954927425516,0.13750954927425516,2.131398013750955,3.0252100840336134,0.0,0.0,0.0,0.0,0.0,0.0,6.669213139801375,0.0,0.0,0.0,8.044308632543927,2.750190985485103,3.0252100840336134,0.6875477463712758,0.13750954927425516,0.0,0.06875477463712758,0.5500381970970206,1.5126050420168067,9.556913674560734,2.4751718869365926,3.300229182582124,0.2750190985485103,9.144385026737968,0.0,0.0,0.13750954927425516,0.0,0.825057295645531,2.0626432391138274,0.0,0.0,0.0,0.0,41.935483870967744,57.14285714285715,45.36082474226804,55.55555555555556,22.222222222222225,22.222222222222225,0.0,20.0,53.333333333333336,27.848101265822784,68.81188118811882,50.0,92.3076923076923,74.30167597765363,28.57142857142857,0.0,0.0,28.57142857142857,0.0,38.70967741935484,68.18181818181819,0.0,0.0,0.0
NCAA D2,F. Tradatti,Franco Tradatti,-352911,Charleston Golden Eagles,Charleston Golden Eagles,https://cdn5.wyscout.com/photos/team/public/g-3031_120x120.png,NCAA D2 Mountain East Conference,"LCB, LB",LCB,58,LB,37,0,0,0.0,,0,,14,1308,1.0,0.0,0.0,1.0,Argentina,['Argentina'],unknown,177,0,False,3.0,0.0,1.0,0.0,10.0,22.744999999999997,39.74,0.0,0.0,0,0.0,0.0,0.0,182.0,0.0,6.834999999999999,12.522935779816514,6.8119266055045875,3.9908256880733943,2.958715596330275,0.0,0.20642201834862386,4.059633027522936,0.6880733944954128,0.20642201834862386,0.0,1.238532110091743,0.06880733944954129,0.06880733944954129,0.0,0.0,0.6880733944954128,0.0,1.3761467889908257,0.963302752293578,0.41284403669724773,0.06880733944954129,0.6880733944954128,4.128440366972477,0.13761467889908258,4.059633027522936,0.0,40.73394495412844,0.3440366972477064,1.1009174311926606,59.862385321100916,27.86697247706422,5.160550458715597,48.92201834862385,9.63302752293578,0.06880733944954129,0.8256880733944955,0.06880733944954129,0.0,0.06880733944954129,0.27522935779816515,14.380733944954128,2.889908256880734,0.963302752293578,0.5504587155963303,0.5504587155963303,15.137614678899082,22.568807339449542,0.0,0.0,0.0,0.0,1.7201834862385321,0.0,2.958715596330275,1.444954128440367,0.06880733944954129,0.8944954128440367,7.568807339449541,2.7522935779816513,1.9954128440366972,0.13761467889908258,0.5504587155963303,0.3440366972477064,0.20642201834862386,0.481651376146789,2.270642201834862,49.19724770642202,20.160550458715598,4.885321100917431,4.885321100917431,43.76146788990826,0.06880733944954129,10.458715596330276,0.963302752293578,0.27522935779816515,12.041284403669724,20.642201834862387,0.0,0.0,0.0,0.0,60.43956043956044,68.96551724137932,67.44186046511628,20.0,10.0,40.0,35.714285714285715,50.0,70.0,55.00000000000001,82.18390804597702,72.34567901234568,94.66666666666666,89.45147679324896,50.71428571428571,100.0,72.72727272727273,33.33333333333333,28.571428571428577,79.54545454545455,91.46341463414635,0.0,0.0,0.0
